Grade,Subject,Topic,SubTopic,title,description,link,index
5,Science,Houses,Introduction to houses,Class 3 EVS - Housing | Different Types Of Houses | CBSE Board,"Useful for CBSE, ICSE, All State Boards Grade: 3 Subject: EVS Lesson: HOUSES AND THE ENVIRONMENT Many unique ...",https://www.youtube.com/watch?v=AQ9p4bHo8Lc,390
5,Science,Houses,Types of houses,Different Types of Houses: Useful List of House Types in English with Pictures,Different Types of Houses! https://7esl.com/types-of-houses/ Types of Houses • Log cabin • Lighthouse • Nursing home • Castle ...,https://www.youtube.com/watch?v=T9c8UIPNxkQ,391
5,Science,Houses,Types of houses,Different types of houses,2nd class.,https://www.youtube.com/watch?v=HpiWRW8noyc,391
5,Science,Houses,Types of houses,Houses around us for class 2 - Different types of houses,Houses around us for class 2 Houses around us - Everyday Science.,https://www.youtube.com/watch?v=j_zmwecbssA,391
5,Science,Houses,Types of houses,Different types of houses around the world !!,Different types of houses around the world.,https://www.youtube.com/watch?v=Y7Yjaez0m_k,391
5,Science,Human Body,Muscular System,"Bones and Muscles - Part 1, 5th Standard, Science, CBSE",Visit Wonderslate to read FREE NCERT textbooks: https://goo.gl/J8Y8ns Download Wonderslate Android App: ...,https://www.youtube.com/watch?v=iKLKQUeiYUc,392
5,Science,Human Body,Muscular System,"The Skeletal System, Bones and Brain | Science For Kids | Grade 5 | Periwinkle","The Skeletal System and Brain In this video we will understand about The Skeletal System, different bones & our brain in detail.",https://www.youtube.com/watch?v=g2hg7bzL6x0,392
5,Science,Human Body,Muscular System,"Science - Human Muscular System, Tendons and Health of Bone and Muscle  - English","The video describes the function muscles. It describes about different types of muscles like voluntary, involuntary muscles and ...",https://www.youtube.com/watch?v=Su6QIs7wKWg,392
5,Science,Human Body,Muscular System,Class 7 Science : Basic Study on Muscles and Human Skeletal System | Muscles in our body,"In this class, we'll study about 'Basic Study on Muscles and Human Skeletal System'. The topic for this section is ' Muscles ...",https://www.youtube.com/watch?v=4-5cLRuzggg,392
5,Science,Human Body,Nervous System,Nervous System - Control and Coordination,In this video learn how the control and co-ordination in humans works,,393
5,Science,Human Body,Nervous System,The Nervous System CBSE class 5 Science,In this video you will know 1. The brain as the control centre of all other systems of the body 2. To describe how messages are ...,https://www.youtube.com/watch?v=Ee9Q9W3Bu2U,393
5,Science,Human Body,Nervous System,"Class 5 Science | Human Nervous System, Parts, Diagram and Functions | Pearson",This video provides an introduction to the nervous system and the main compoenents that build up the nervous system.,https://www.youtube.com/watch?v=WHxJJ2jduHU,393
5,Science,Human Body,Nervous System,Nervous System for Class V,Nervous System for Class V Digestive System for Students : https://youtu.be/kFEzxq5Z7PQ.,https://www.youtube.com/watch?v=eSXGfW0zLhM,393
5,Science,Human Body,Skeletal System,Skeletal system बहुत ही आसान तरीके से समझे। i(n hindi)  by Aavedicgyankd.,Hello friends aaj ki humari is video mai humne skeletal system ke bare mai puri jankari hindi mai samjane ki kosis ki hai.,https://www.youtube.com/watch?v=Ej0Srz5s5fg,394
5,Science,Human Body,Skeletal System,"Human Skeleton, Muscles & Movement ( मानव कंकाल, पेशियाँ और गतियाँ)","This is a video lecture on the topic of Human Skeleton, Muscles and Movement. We learn about different types of bones, their ...",https://www.youtube.com/watch?v=9LrQ30pZMOc,394
5,Science,Human Body,Skeletal System,Class 5 Science Skeletal System and Nervous System TS 2,5th class skeletal system nervous system video session for cbse science kids. In this session teacher has discussed about ...,https://www.youtube.com/watch?v=pk3i6kezMsU,394
5,Science,Human Body,Skeletal System,Human skeletal system - For middle school Biology students(grades 6 to 8),https://e-alyss.com Middle school level skeletal system concepts showing various human joints and the movements impacting the ...,https://www.youtube.com/watch?v=iGVzD4soDMo,394
5,Science,Natural Hazards and Disasters,Climatic Hazards,Class5 EVS Natural Hazards and Disasters,,https://www.youtube.com/watch?v=ybjSHBAO6k0,395
5,Science,Natural Hazards and Disasters,Climatic Hazards,Natural Hazards and Disasters - Chapter 7 Geography NCERT class 11,"Key notes, lectures and summary of Class 11 NCERT Chapter 7 - Natural Hazards and Disasters. In this chapter we will ...",https://www.youtube.com/watch?v=H-g3uKomf8k,395
5,Science,Natural Hazards and Disasters,Climatic Hazards,Natural Disasters compilation | The Dr. Binocs Show | Best Learning Videos For Kids | Peekaboo Kidz,NATURAL DISASTERS COMPILATION | The Dr. Binocs Show | BEST LEARNING VIDEOS For Kids | Peekaboo Kidz Hi Friends!,https://www.youtube.com/watch?v=HaEmIakO7f4,395
5,Science,Natural Hazards and Disasters,Climatic Hazards,Natural Disasters and Hazards - Class 9 & 11 Geography NCERT Lesson 10 - Arpita Prakash,"Summary of Class 9 & 11 Geography NCERT - This lesson includes the following topics - key terms, classification of natural ...",https://www.youtube.com/watch?v=6Fmnd4TxDF0,395
5,Science,Natural Hazards and Disasters,Geological Hazards,Class5 EVS Natural Hazards and Disasters,,https://www.youtube.com/watch?v=ybjSHBAO6k0,396
5,Science,Natural Hazards and Disasters,Geological Hazards,Natural Hazards and Disasters - Chapter 7 Geography NCERT class 11,"Key notes, lectures and summary of Class 11 NCERT Chapter 7 - Natural Hazards and Disasters. In this chapter we will ...",https://www.youtube.com/watch?v=H-g3uKomf8k,396
5,Science,Natural Hazards and Disasters,Geological Hazards,Natural Disasters and Hazards - Class 9 & 11 Geography NCERT Lesson 10 - Arpita Prakash,"Summary of Class 9 & 11 Geography NCERT - This lesson includes the following topics - key terms, classification of natural ...",https://www.youtube.com/watch?v=6Fmnd4TxDF0,396
5,Science,Natural Hazards and Disasters,Geological Hazards,NATURAL HAZARDS AND DISASTERS,Subject:Environmental Sciences Paper: Environmental geology.,https://www.youtube.com/watch?v=62HrmThzIiw,396
5,Science,Natural Hazards and Disasters,Introduction to Natural Hazards and Diasters,Class5 EVS Natural Hazards and Disasters,,https://www.youtube.com/watch?v=ybjSHBAO6k0,397
5,Science,Natural Hazards and Disasters,Introduction to Natural Hazards and Diasters,Natural Hazards and Disasters - Chapter 7 Geography NCERT class 11,"Key notes, lectures and summary of Class 11 NCERT Chapter 7 - Natural Hazards and Disasters. In this chapter we will ...",https://www.youtube.com/watch?v=H-g3uKomf8k,397
5,Science,Natural Hazards and Disasters,Introduction to Natural Hazards and Diasters,Natural Disasters and Hazards - Class 9 & 11 Geography NCERT Lesson 10 - Arpita Prakash,"Summary of Class 9 & 11 Geography NCERT - This lesson includes the following topics - key terms, classification of natural ...",https://www.youtube.com/watch?v=6Fmnd4TxDF0,397
5,Science,Our Clothes,Fibres,Fibres,Class 4: EVS: Our Clothes: Fibres.,https://www.youtube.com/watch?v=-JKbdJ_roOg,398
5,Science,Our Clothes,Types of clothes,CBSE Class 2 Science : Clothes | Class 2 Science School Syllabus | CBSE Class 2 Videos | NCERT,"Please watch: ""How to Set Time Table | Live Videos | NCERT | CBSE | Class 5 to 10 | For All Students"" ...",https://www.youtube.com/watch?v=iVZEvgqpxCs,399
5,Science,Our Clothes,Types of clothes,Clothing | Class 1 CBSE Science | Science Syllabus Live Videos | Video Training,"Please watch: ""How to Set Time Table | Live Videos | NCERT | CBSE | Class 5 to 10 | For All Students"" ...",https://www.youtube.com/watch?v=UW0gGQ7406c,399
5,Science,Our Clothes,Types of clothes,Our Clothes,Our content consists of the entire syllabus in a fun learning method with various sounds and animations. It is as per the ...,https://www.youtube.com/watch?v=Vynktf-SaxI,399
5,Science,Our Clothes,Types of clothes,OUR CLOTHES,"Useful for CBSE, ICSE, NCERT & International Students Grade: 4 Subject: EVS Lesson: OUR CLOTHES Clothing is used to cover ...",https://www.youtube.com/watch?v=UpcTsrLX0kc,399
5,Science,Plant Life,Agriculture,Growing Crops - CBSE Class 5 Social Science lesson,"Growing Crops - A plant grown in large quantity to get food and other useful things are crops - Food Crops like wheat, rice.",https://www.youtube.com/watch?v=uN-SYvTdiWs,400
5,Science,Plant Life,Agriculture,Reproduction in Plants | 5th Std | Science | CBSE Board | Home Revise,All living things have a limited life span and die sooner or later. So they produce young ones like themselves during their life time ...,https://www.youtube.com/watch?v=-UimippGXGM,400
5,Science,Plant Life,Agriculture,Agriculture || Cultivation || Irrigation || Class 5 science,This video describes about various methods of agriculture and irrigation used by our farmers Please like share and subscribe the ...,https://www.youtube.com/watch?v=B23CW2nIHc0,400
5,Science,Plant Life,Agriculture,CBSE Class 5 Science lesson  - Reproduction Plants,CBSE Class 5 Science lesson- Reproduction Plants by Soma Mukhopadhyay Also See Lesson on Growing Crops https://www.youtube ...,https://www.youtube.com/watch?v=KdZ2blF2CuM,400
5,Science,Plant Life,Shoot system,Shoot System | Parts of a Flowering Plant | CBSE Class 5 Science,After completing this video learner will understand the concept of Shoot System. Access all educational video only on Edubull.,https://www.youtube.com/watch?v=tg7Tyk3Jd60,401
5,Science,Plant Life,Shoot system,Plant Life CBSE class 5 Science,In this video you will know 1. How plants grow from seeds and other body parts of plats 2. The structure of seed 3. Conditions ...,https://www.youtube.com/watch?v=5WB_A7A8vXQ,401
5,Science,Plant Life,Shoot system,Science - Shoot System And Functions - English,This animated video in English explains what shoot system is and its functions. It also describes different parts of stem. It explains ...,https://www.youtube.com/watch?v=cYkvsD_jWSM,401
5,Science,Plant Life,Shoot system,Plant Life - CBSE NCERT Science,Plant Life - CBSE NCERT Science lesson SuccessCDs Education ( https://www.youtube.com/successcds1 ) is an online channel ...,https://www.youtube.com/watch?v=RMjC6qi8-zo,401
5,Science,Pollution,Air pollution,Class 6 Science - Air Pollution | Causes & Effects | CBSE,"Air is a mixture of gases, water vapour and dust particles.The presence of chemicals in the air causes air pollution. Hope you will ...",https://www.youtube.com/watch?v=WnuEjsx4jJg,402
5,Science,Pollution,Air pollution,"""Pollution of Air and Water"" Class 8 Science chapter 18 NCERT CBSE,  Explanation in Hindi","""Pollution of Air and Water"" Class 8 Science chapter 18 NCERT CBSE, Explanation in Hindi The topics covered in this video ...",https://www.youtube.com/watch?v=mHcRsoG04Zk,402
5,Science,Pollution,Air pollution,Air Pollution,"Useful for CBSE, ICSE, NCERT & International Students Grade : 8 Subject :Chemistry Lesson : Air Topic: Air Pollution Air pollution ...",https://www.youtube.com/watch?v=kt1FZSuJW1U,402
5,Science,Pollution,Air pollution,"Pollution Of Air And Water  , Video quiz - NCERT/ CBSE 8th Standard, Science.","Pollution Of Air And Water , Video quiz - NCERT/ CBSE 8th Standard, Science. Visit Wonderslate to read FREE NCERT textbooks: ...",https://www.youtube.com/watch?v=OB5gzhRskg8,402
5,Science,Pollution,Noise pollution,Types of Pollution  | Pollution Video Compilation | Pollution Video,Pollution is the introduction of contaminants into the environment that cause adverse change. It can take the form of chemical ...,https://www.youtube.com/watch?v=u5YCXIzskyI,403
5,Science,Pollution,Noise pollution,Noise Pollution | Our Enviroment | CBSE Class 3 Science,After completing this video learner will understand the concept of Noise Pollution. Access all educational video only on Edubull.,https://www.youtube.com/watch?v=IoGxTKtcu_w,403
5,Science,Pollution,Noise pollution,Noise pollution,Create your personal learning account. Register for FREE at http://www.deltastep.com DeltaStep is a social initiative by graduates ...,https://www.youtube.com/watch?v=B2-c26YVwas,403
5,Science,Pollution,Noise pollution,Noise Pollution Video Lecture Environmental Science,Video Lecture on Noise Pollution as part of Environmental Science and Engineering. Noise Pollution is one of the most ...,https://www.youtube.com/watch?v=GHt3sw78pNU,403
5,Science,Pollution,Soil pollution,Formation of Soil- What is sand? Is it different from soil?,Find out the answers to these Learn through interactive videos,,404
5,Science,Pollution,Soil pollution,Land Pollution & its Control | Our Environment | CBSE Class 5 Science,After completing this video learner will understand the concept of Land Pollution & its Control. Access all educational video only ...,https://www.youtube.com/watch?v=KSI4P06p-HM,404
5,Science,Pollution,Soil pollution,Types of Pollution  | Pollution Video Compilation | Pollution Video,Pollution is the introduction of contaminants into the environment that cause adverse change. It can take the form of chemical ...,https://www.youtube.com/watch?v=u5YCXIzskyI,404
5,Science,Pollution,Soil pollution,Soil Pollution,"Useful for CBSE, ICSE, NCERT & International Students Grade 08 Subject: Biology Lesson : Soil Topic: SOIL POLLUTION Soil ...",https://www.youtube.com/watch?v=nG4aU-oFq24,404
5,Science,Pollution,Water pollution,"""Pollution of Air and Water"" Class 8 Science chapter 18 NCERT CBSE,  Explanation in Hindi","""Pollution of Air and Water"" Class 8 Science chapter 18 NCERT CBSE, Explanation in Hindi The topics covered in this video ...",https://www.youtube.com/watch?v=mHcRsoG04Zk,405
5,Science,Pollution,Water pollution,Biology (Botany) - VIII Std - Pollution of AIr and Water - Water Pollution,E-Content programme on Biology (Botany) - VIII Std - Pollution of AIr and Water - Water Pollution.,https://www.youtube.com/watch?v=TEza_wHEKQs,405
5,Science,Pollution,Water pollution,Types of Pollution  | Pollution Video Compilation | Pollution Video,Pollution is the introduction of contaminants into the environment that cause adverse change. It can take the form of chemical ...,https://www.youtube.com/watch?v=u5YCXIzskyI,405
5,Science,Pollution,Water pollution,Land Pollution & its Control | Our Environment | CBSE Class 5 Science,After completing this video learner will understand the concept of Land Pollution & its Control. Access all educational video only ...,https://www.youtube.com/watch?v=KSI4P06p-HM,405
5,Science,Rocks and Minerals,Igneous Rocks,Class 5 Science - Rocks and Minerals | Types of Rocks,"Useful for CBSE, ICSE, All State Boards Grade : 5 Subject : Environmental Science Lesson : Materials Around Us Topic: Rocks, ...",https://www.youtube.com/watch?v=krBT49Rmx1I,406
