Grade,Subject,Topic,Sub Topic,Tag,Link
2,Mathematics,Data Handling,Pictograph,mindmaps,https://cehd.gmu.edu/assets/docs/cehd/mhaley/EDCI%20519/EDCI%20519%20Unit%20Lesson%20Plan-%20Weather.pdf
2,Mathematics,Data Handling,Pictograph,mindmaps,https://pdst.ie/sites/default/files/PDST%20Data%20Manual.pdf
2,Mathematics,Data Handling,Pictograph,mindmaps,http://www.nied.edu.na/assets/documents/02Syllabuses/02JuniorPrimary/02Teachersmanual/JP_Integrated-Planning-Manual(Gr2)_Mar.2015.pdf
2,Mathematics,Data Handling,Pictograph,mindmaps,http://cbseacademic.nic.in/web_material/publication/curriculum/Alternative_to_Homework_Class_VI_VIII.pdf
2,Mathematics,Data Handling,Pictograph,videos,https://www.youtube.com/watch?v=jFSwMnU5g_Q
2,Mathematics,Data Handling,Pictograph,videos,https://www.youtube.com/watch?v=7RKQI-RFook
2,Mathematics,Data Handling,Pictograph,videos,https://www.youtube.com/watch?v=IjcLW7Y7Ndk
2,Mathematics,Data Handling,Pictograph,videos,https://www.youtube.com/watch?v=dW2frkpoh7I
2,Mathematics,Data Handling,Pictograph,videos,https://www.youtube.com/watch?v=GWoya4T37PU
2,Mathematics,Division,Division by powers of ten,pdf,https://www.mcckc.edu/tutoring/docs/bt/basic/Multiplying_&_Dividing_by_Powers_of_10_and_Scientific_Notation.pdf
2,Mathematics,Division,Division by powers of ten,pdf,https://www.mathlearningcenter.org/sites/default/files/pdfs/SecB5SUP-A11_MultDivDecimals.pdf
2,Mathematics,Division,Division by powers of ten,pdf,https://www.wccusd.net/cms/lib/CA01001466/Centricity/domain/60/lessons/grade%205%20lessons/ThePowerOfTenv2.pdf
2,Mathematics,Division,Division by powers of ten,pdf,https://www.commoncoresheets.com/Math/Decimals/Multiplying%20and%20Dividing%20Powers%20of%20Ten/English/All.pdf
2,Mathematics,Division,Division by powers of ten,pdf,https://www.oakton.edu/user/1/agero/elt101/presentations/Chapter00.pdf
2,Mathematics,Division,Division by powers of ten,mindmaps,https://www.oswaalbooks.com/download/freeresources/class10/365Mathematics-10_Mind%20Maps.pdf
2,Mathematics,Division,Division by powers of ten,mindmaps,https://www.kmpsmathura.org/Download/Study/XI/XI%20Mathematics-11_Mind%20Maps.pdf
2,Mathematics,Division,Division by powers of ten,mindmaps,https://www.kmpsmathura.org/Download/Study/XI/XI%20Physics-11_Mind%20Maps.pdf
2,Mathematics,Division,Division by powers of ten,mindmaps,http://www.mathsrevision.com/index_files/Maths/Presentations/S5_Higher_Course/S5_Higher_Course_summary.pdf
2,Mathematics,Division,Division by powers of ten,mindmaps,https://www.bloompublicschool.org/client_media/contentpage_33_120_98.pdf
2,Mathematics,Division,Division by powers of ten,videos,https://www.youtube.com/watch?v=OlbwHyzcQC0
2,Mathematics,Division,Division by powers of ten,videos,https://www.youtube.com/watch?v=ZWZ5n5slX8I
2,Mathematics,Division,Division by powers of ten,videos,https://www.youtube.com/watch?v=jsOHA0BkuDU
2,Mathematics,Division,Division by powers of ten,videos,https://www.youtube.com/watch?v=3q5qjD_AiJ0
2,Mathematics,Division,Division by powers of ten,videos,https://www.youtube.com/watch?v=TwZMeKipGXY
2,Mathematics,Division,Division facts,pdf,https://www.nctm.org/Handlers/AttachmentHandler.ashx?attachmentID=9oj%2BMYeR0tY%3D
2,Mathematics,Division,Division facts,pdf,https://www.calverteducation.com/wp-content/uploads/2016/03/G2MathinFocus.pdf
2,Mathematics,Division,Division facts,pdf,https://www.cartersvilleschools.org/cms/lib/GA02202677/Centricity/Domain/1637/Multiplication%20Fact%20Strategies.pdf
2,Mathematics,Division,Division facts,pdf,https://www.redoaks.org/curriculum/maths/MultiplicationDivision.pdf
2,Mathematics,Division,Division facts,pdf,http://www.3plearning.com/wp-content/uploads/2015/09/G3_division_worksheets_USA.pdf
2,Mathematics,Division,Division facts,mindmaps,https://www.open.edu/openlearncreate/mod/resource/view.php?id=64986
2,Mathematics,Division,Division facts,mindmaps,https://www.nlpsab.ca/download/137725
2,Mathematics,Division,Division facts,mindmaps,https://www.uj.ac.za/faculties/facultyofeducation/eli/Documents/Foundation%20Phase%20CAPS%20Guide.pdf
2,Mathematics,Division,Division facts,mindmaps,http://www.kv3chakeri.org/math10.pdf
2,Mathematics,Division,Division facts,mindmaps,https://pdfs.semanticscholar.org/ebbe/a2fd1144bdd4bb8a98e7a5193739da245f29.pdf
2,Mathematics,Division,Division facts,videos,https://www.youtube.com/watch?v=8U35yJdorFM
2,Mathematics,Division,Division facts,videos,https://www.youtube.com/watch?v=DPv4FuXkFXw
2,Mathematics,Division,Division facts,videos,https://www.youtube.com/watch?v=Af40d5Bxyeg
2,Mathematics,Division,Division facts,videos,https://www.youtube.com/watch?v=gjqxhtjyfC4
2,Mathematics,Division,Division facts,videos,https://www.youtube.com/watch?v=w_qd5Dqrn24
2,Mathematics,Division,Introduction to division,pdf,https://www.nctm.org/Handlers/AttachmentHandler.ashx?attachmentID=9oj%2BMYeR0tY%3D
2,Mathematics,Division,Introduction to division,pdf,http://dl.icdst.org/pdfs/files1/d14bf8b14ac48eae3f8bb030ab7984a0.pdf
2,Mathematics,Division,Introduction to division,pdf,http://www.3plearning.com/wp-content/uploads/2015/09/G3_division_worksheets_USA.pdf
2,Mathematics,Division,Introduction to division,pdf,http://www.eworkshop.on.ca/edu/pdf/Mod30_lesson_summ_div.pdf
2,Mathematics,Division,Introduction to division,pdf,http://faculty.etsu.edu/gardnerr/math-honors/theses/Horton-Thesis.pdf
2,Mathematics,Division,Introduction to division,mindmaps,http://www.bloompublicschool.org/client_media/contentpage_33_120_29.pdf
2,Mathematics,Division,Introduction to division,mindmaps,https://www.open.edu/openlearncreate/mod/resource/view.php?id=64986
2,Mathematics,Division,Introduction to division,mindmaps,http://elib.mi.sanu.ac.rs/files/journals/vm/57/vmn57p6-8.pdf
2,Mathematics,Division,Introduction to division,mindmaps,https://www.kmpsmathura.org/Download/Study/XI/XI%20Mathematics-11_Mind%20Maps.pdf
2,Mathematics,Division,Introduction to division,mindmaps,http://oer.educ.cam.ac.uk/w/images/3/33/OER4Schools_additional_pdfs_for_sessions.pdf
2,Mathematics,Division,Introduction to division,videos,https://www.youtube.com/watch?v=VarfKp_rXBg
2,Mathematics,Division,Introduction to division,videos,https://www.youtube.com/watch?v=-yxId80Wyww
2,Mathematics,Division,Introduction to division,videos,https://www.youtube.com/watch?v=JFU3B5lMbPE
2,Mathematics,Division,Introduction to division,videos,https://www.youtube.com/watch?v=gjqxhtjyfC4
2,Mathematics,Division,Introduction to division,videos,https://www.youtube.com/watch?v=3Yc3CPMpX2Q
2,Mathematics,Division,Long Division Method,pdf,https://pdfs.semanticscholar.org/5b0a/d5c09a0fa925be1ff31bcf9388879dddfb56.pdf
2,Mathematics,Division,Long Division Method,pdf,http://www.flinders.edu.au/slc_files/Documents/Red%20Guides/Long%20Division.pdf
2,Mathematics,Division,Long Division Method,pdf,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.446.7604&rep=rep1&type=pdf
2,Mathematics,Division,Long Division Method,pdf,https://s3.amazonaws.com/ecommerce-prod.mheducation.com/unitas/school/program/everyday-mathematics-2007-3rd-ed/em-2007-long-division-project-13-g6.pdf
2,Mathematics,Division,Long Division Method,pdf,https://www.jstor.org/stable/27525562
2,Mathematics,Division,Long Division Method,mindmaps,http://shodhganga.inflibnet.ac.in/bitstream/10603/55250/12/12_questionnare.pdf
2,Mathematics,Division,Long Division Method,mindmaps,http://www.kv3chakeri.org/math10.pdf
2,Mathematics,Division,Long Division Method,mindmaps,http://www.nimsdxb.com/wp-content/uploads/Unit-2_Polymonials_Core.pdf
2,Mathematics,Division,Long Division Method,mindmaps,https://www.ednet.ns.ca/files/curriculum/Mathematics%209_June2015_DRAFT.pdf
2,Mathematics,Division,Long Division Method,mindmaps,https://is.cuni.cz/webapps/zzp/download/120122528
2,Mathematics,Division,Long Division Method,videos,https://www.youtube.com/watch?v=_xrDNNF8BfA
2,Mathematics,Division,Long Division Method,videos,https://www.youtube.com/watch?v=yQQNzNt9jok
2,Mathematics,Division,Long Division Method,videos,https://www.youtube.com/watch?v=1qmPHx_2Me4
2,Mathematics,Division,Long Division Method,videos,https://www.youtube.com/watch?v=UH8zvfeuVWw
2,Mathematics,Division,Long Division Method,videos,https://www.youtube.com/watch?v=4aWpFWZ4ntk
2,Mathematics,Division,Short Division Method,pdf,https://www.jstor.org/stable/27525562
2,Mathematics,Division,Short Division Method,pdf,http://www.mathsphere.co.uk/downloads/sample-worksheets/year-3-2-short-division-1.pdf
2,Mathematics,Division,Short Division Method,pdf,http://www.mathematicshed.com/uploads/1/2/5/7/12572836/md.pdf
2,Mathematics,Division,Short Division Method,pdf,https://www.hamsey.surrey.sch.uk/attachments/download.asp?file=185&type=pdf
2,Mathematics,Division,Short Division Method,pdf,https://www.ncetm.org.uk/public/files/17715283/Appendix+2+-++Calculation+Policy+Multiplication+and+Division.pdf
2,Mathematics,Division,Short Division Method,mindmaps,http://shodhganga.inflibnet.ac.in/bitstream/10603/55250/12/12_questionnare.pdf
2,Mathematics,Division,Short Division Method,mindmaps,https://www.open.edu/openlearncreate/mod/resource/view.php?id=64986
2,Mathematics,Division,Short Division Method,mindmaps,http://elib.mi.sanu.ac.rs/files/journals/vm/57/vmn57p6-8.pdf
2,Mathematics,Division,Short Division Method,mindmaps,http://www.kv3chakeri.org/math10.pdf
2,Mathematics,Division,Short Division Method,mindmaps,https://is.cuni.cz/webapps/zzp/download/120122528
2,Mathematics,Division,Short Division Method,videos,https://www.youtube.com/watch?v=2ejj4oGfNBw
2,Mathematics,Division,Short Division Method,videos,https://www.youtube.com/watch?v=FApcjdAhnrY
2,Mathematics,Division,Short Division Method,videos,https://www.youtube.com/watch?v=SLze82Zcc4Y
2,Mathematics,Division,Short Division Method,videos,https://www.youtube.com/watch?v=Dv8BOsG8cPc
2,Mathematics,Division,Short Division Method,videos,https://www.youtube.com/watch?v=KwXyEJYQaf0
2,Mathematics,Division,Word problems,pdf,https://www.mathinenglish.com/PWP/Grade2MultiplicationandDivision(I).pdf
2,Mathematics,Division,Word problems,pdf,https://www.mathinenglish.com/PWP/Grade2MultiplicationandDivision(II).pdf
2,Mathematics,Division,Word problems,pdf,https://www.k5learning.com/worksheets/math/grade-2-word-problems-addition-a.pdf
2,Mathematics,Division,Word problems,pdf,https://www.fortbendisd.com/site/handlers/filedownload.ashx?moduleinstanceid=184708&dataid=110815&FileName=2nd%20mixed-addition-and-subtraction-word-problems-5R.PDF
2,Mathematics,Division,Word problems,pdf,http://rpdp.net/admin/images/uploads/resource_8382.pdf
2,Mathematics,Division,Word problems,mindmaps,https://www.it.iitb.ac.in/~vijaya/ssrvm/dokuwiki/media/s6_l2_15feb.pdf
2,Mathematics,Division,Word problems,mindmaps,https://www.open.edu/openlearncreate/mod/resource/view.php?id=64986
2,Mathematics,Division,Word problems,mindmaps,https://learnenglishteens.britishcouncil.org/sites/teens/files/mind_maps_-_exercises_0.pdf
2,Mathematics,Division,Word problems,mindmaps,https://pdfs.semanticscholar.org/5059/7c9e4e42ab2878ab8774603268d39dcc6e0e.pdf
2,Mathematics,Division,Word problems,mindmaps,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.884.6683&rep=rep1&type=pdf
2,Mathematics,Division,Word problems,videos,https://www.youtube.com/watch?v=Lo6QFAX7akU
2,Mathematics,Division,Word problems,videos,https://www.youtube.com/watch?v=71aZEvdiKVQ
2,Mathematics,Division,Word problems,videos,https://www.youtube.com/watch?v=inA04nz6ctI
2,Mathematics,Division,Word problems,videos,https://www.youtube.com/watch?v=gbJOfZnPI00
2,Mathematics,Division,Word problems,videos,https://www.youtube.com/watch?v=zwRlaYs1ktQ
2,Mathematics,Fractions,Introduction to fractions,pdf,http://learn.mindset.co.za/sites/default/files/resourcelib/emshare-show-note-asset/4289_fdoc.pdf
2,Mathematics,Fractions,Introduction to fractions,pdf,https://www.pearsonhighered.com/content/dam/region-na/us/higher-ed/en/products-services/course-products/vandewalle-9e-info/pdf/0133768937.pdf
2,Mathematics,Fractions,Introduction to fractions,pdf,https://www.open.edu/openlearncreate/mod/resource/view.php?id=56599
2,Mathematics,Fractions,Introduction to fractions,pdf,http://www.montereyinstitute.org/courses/DevelopmentalMath/PD9_RESOURCE/pdu2.pdf
2,Mathematics,Fractions,Introduction to fractions,pdf,https://www.nctm.org/Handlers/AttachmentHandler.ashx?attachmentID=xA2z8ZL5u00%3D
2,Mathematics,Fractions,Introduction to fractions,mindmaps,http://www.bloompublicschool.org/client_media/contentpage_33_120_29.pdf
2,Mathematics,Fractions,Introduction to fractions,mindmaps,https://pdfs.semanticscholar.org/f056/ccbd376182b071fe69b62eb34a9f4e6661c2.pdf
2,Mathematics,Fractions,Introduction to fractions,mindmaps,https://pdst.ie/sites/default/files/PDST%20Guide%20to%20Teaching%20Fractions%20in%20Irish%20Primary%20Schools(1).pdf
2,Mathematics,Fractions,Introduction to fractions,mindmaps,https://www.oame.on.ca/main/files/Gr8TIPS-2009/gr8Unit5.pdf
2,Mathematics,Fractions,Introduction to fractions,mindmaps,http://journal.ictm.org/index.php/imt/article/download/63/61
2,Mathematics,Fractions,Introduction to fractions,videos,https://www.youtube.com/watch?v=9hZkk73nJ_Y
2,Mathematics,Fractions,Introduction to fractions,videos,https://www.youtube.com/watch?v=6ooKWyPI0i4
2,Mathematics,Fractions,Introduction to fractions,videos,https://www.youtube.com/watch?v=PmWnMtLBJZM
2,Mathematics,Fractions,Introduction to fractions,videos,https://www.youtube.com/watch?v=yT1WuyxTCmo
2,Mathematics,Fractions,Introduction to fractions,videos,https://www.youtube.com/watch?v=n0FZhQ_GkKw
2,Mathematics,Length,Addition of length,pdf,https://www.centralriversaea.org/wp-content/uploads/2017/03/Math-2.pdf
2,Mathematics,Length,Addition of length,pdf,http://www.gocruisers.org/Downloads/2nd%20MATH3.pdf
2,Mathematics,Length,Addition of length,pdf,https://nj02201168.schoolwires.net/cms/lib/NJ02201168/Centricity/Shared/Curriculum/Curriculum%20Grade%202a.pdf
2,Mathematics,Length,Addition of length,pdf,http://www.pdesas.org/Static/StaticContent/LoadDoc?id=iTunesU_MATH_GRADE_2.pdf
2,Mathematics,Length,Addition of length,pdf,https://www.worthington.k12.oh.us/cms/lib/OH01001900/Centricity/Domain/55/Math%20Grade%202.pdf
2,Mathematics,Length,Addition of length,mindmaps,https://www.oswaalbooks.com/download/freeresources/class10/365Mathematics-10_Mind%20Maps.pdf
2,Mathematics,Length,Addition of length,mindmaps,https://www.kmpsmathura.org/Download/Study/IX/IX%20Mathematics-9_Mind%20Maps.pdf
2,Mathematics,Length,Addition of length,mindmaps,https://www.kmpsmathura.org/Download/Study/XI/XI%20Mathematics-11_Mind%20Maps.pdf
2,Mathematics,Length,Addition of length,mindmaps,http://shodhganga.inflibnet.ac.in/bitstream/10603/55250/12/12_questionnare.pdf
2,Mathematics,Length,Addition of length,mindmaps,http://www.bloompublicschool.org/client_media/contentpage_33_120_23.pdf
2,Mathematics,Length,Addition of length,videos,https://www.youtube.com/watch?v=yVLVOADBKMw
2,Mathematics,Length,Addition of length,videos,https://www.youtube.com/watch?v=_IN1C_KkZtA
2,Mathematics,Length,Addition of length,videos,https://www.youtube.com/watch?v=NVephCgCgNQ
2,Mathematics,Length,Addition of length,videos,https://www.youtube.com/watch?v=tktpF6dWMcc
2,Mathematics,Length,Addition of length,videos,https://www.youtube.com/watch?v=3svjqHurujY
2,Mathematics,Length,Introduction to length,pdf,https://www.wccusd.net/cms/lib/CA01001466/Centricity/domain/60/lessons/grade%202%20lessons/MeasurementInPrimaryGrades.pdf
2,Mathematics,Length,Introduction to length,pdf,https://www.wccusd.net/cms/lib/CA01001466/Centricity/domain/60/lessons/grade%202%20lessons/MeasurementIntroStandardUnitsV3.pdf
2,Mathematics,Length,Introduction to length,pdf,https://pdst.ie/sites/default/files/FINAL_MeasuresManual.pdf
2,Mathematics,Length,Introduction to length,pdf,http://eworkshop.on.ca/edu/resources/guides/Measurement_K-3.pdf
2,Mathematics,Length,Introduction to length,pdf,http://www.amesa.org.za/AMESA2014/Proceedings/papers/How%20I%20teach/4.%20Andrea%20Henderson-HOW%20I%20TEACH%20MEASUREMENT.pdf
2,Mathematics,Length,Introduction to length,mindmaps,https://www.kmpsmathura.org/Download/Study/IX/IX%20Mathematics-9_Mind%20Maps.pdf
2,Mathematics,Length,Introduction to length,mindmaps,https://www.kmpsmathura.org/Download/Study/XI/XI%20Mathematics-11_Mind%20Maps.pdf
2,Mathematics,Length,Introduction to length,mindmaps,https://www.oswaalbooks.com/download/freeresources/class10/365Mathematics-10_Mind%20Maps.pdf
2,Mathematics,Length,Introduction to length,mindmaps,http://www.bloompublicschool.org/client_media/contentpage_33_120_23.pdf
2,Mathematics,Length,Introduction to length,mindmaps,http://shodhganga.inflibnet.ac.in/bitstream/10603/55250/12/12_questionnare.pdf
2,Mathematics,Length,Introduction to length,videos,https://www.youtube.com/watch?v=Sz1lRAq_AJo
2,Mathematics,Length,Introduction to length,videos,https://www.youtube.com/watch?v=ety1QoxF1eY
2,Mathematics,Length,Introduction to length,videos,https://www.youtube.com/watch?v=ftB5VU64yGA
2,Mathematics,Length,Introduction to length,videos,https://www.youtube.com/watch?v=rJeg0bt_drs
2,Mathematics,Length,Introduction to length,videos,https://www.youtube.com/watch?v=bV4qYFhtjx0
2,Mathematics,Length,Multiplication and Division of length,pdf,https://www.nctm.org/Handlers/AttachmentHandler.ashx?attachmentID=9oj%2BMYeR0tY%3D
2,Mathematics,Length,Multiplication and Division of length,pdf,https://www.nctm.org/Handlers/AttachmentHandler.ashx?attachmentID=gIxw%2BcEEwGs%3D
2,Mathematics,Length,Multiplication and Division of length,pdf,https://www.hamsey.surrey.sch.uk/attachments/download.asp?file=185&type=pdf
2,Mathematics,Length,Multiplication and Division of length,pdf,https://www.smyser.org/ourpages/auto/2007/10/11/1192156285335/practice%20workbook%202nd%20_1_.pdf
2,Mathematics,Length,Multiplication and Division of length,pdf,https://www.eduplace.com/math/mthexp/g5/mathbkg/pdf/mb_g5_u1.pdf
2,Mathematics,Length,Multiplication and Division of length,mindmaps,https://www.kmpsmathura.org/Download/Study/XI/XI%20Mathematics-11_Mind%20Maps.pdf
2,Mathematics,Length,Multiplication and Division of length,mindmaps,https://www.ednet.ns.ca/files/curriculum/Mathematics%209_June2015_DRAFT.pdf
2,Mathematics,Length,Multiplication and Division of length,mindmaps,http://www.portalesschools.com/UserFiles/Servers/Server_2586148/File/Curriculum2/6%20math%20maps.pdf
2,Mathematics,Length,Multiplication and Division of length,mindmaps,http://www.edugains.ca/resourcesMath/CE/LessonsSupports/Fractions/FractionsOperations_MultDiv_AODA.pdf
